,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project,severities,avg,file
668,com.google.gdata.data.docs.Publish#validate,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/docs/Publish.java,91,93,https://github.com/google/gdata-java-client/blob/c6202a55f5f29afb37ffcf876674dca372f3fb4c/java/src/com/google/gdata/data/docs/Publish.java/#L91-L93,0.5,"[0, 0]",0.0,data/Publish.java
669,com.google.gdata.data.photos.GphotoPhotoId.getDefaultDescription boolean|boolean,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/photos/GphotoPhotoId.java,61,68,https://github.com/google/gdata-java-client/blob/c6202a55f5f29afb37ffcf876674dca372f3fb4c/java/src/com/google/gdata/data/photos/GphotoPhotoId.java/#L61-L68,0.5,"[0, 0]",0.0,data/GphotoPhotoId.java
670,com.google.transit.realtime.GtfsRealtime.TranslatedString.Translation#getLanguage,git@github.com:google/gtfs-realtime-bindings.git,b013cdae26b8b8a1a96f9bd51160bf5ebdcf58f6,/java/src/main/java/com/google/transit/realtime/GtfsRealtime.java,18939,18952,https://github.com/google/gtfs-realtime-bindings/blob/b013cdae26b8b8a1a96f9bd51160bf5ebdcf58f6/java/src/main/java/com/google/transit/realtime/GtfsRealtime.java/#L18939-L18952,0.5,"[0, 0]",0.0,data/GtfsRealtime.java
671,sample.contacts.ContactsExampleParameters#verifyAllParameters,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/sample/contacts/ContactsExampleParameters.java,163,167,https://github.com/google/gdata-java-client/blob/c6202a55f5f29afb37ffcf876674dca372f3fb4c/java/sample/contacts/ContactsExampleParameters.java/#L163-L167,0.5,"[0, 0]",0.0,data/ContactsExampleParameters.java
672,com.google.gdata.util.VersionRegistry#getDefaultVersions,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/util/VersionRegistry.java,201,203,https://github.com/google/gdata-java-client/blob/c6202a55f5f29afb37ffcf876674dca372f3fb4c/java/src/com/google/gdata/util/VersionRegistry.java/#L201-L203,0.5,"[0, 0]",0.0,data/VersionRegistry.java
673,com.google.inject.spi.Elements.RecordingBinder#bindInterceptor Matcher<? super Class<?>>|Matcher<? super Method>|org.aopalliance.intercept.MethodInterceptor,git@github.com:google/guice.git,dafa4b0bec4e7ec5e1df75e3fb9a2fdf4920921a,/core/src/com/google/inject/spi/Elements.java,222,229,https://github.com/google/guice/blob/dafa4b0bec4e7ec5e1df75e3fb9a2fdf4920921a/core/src/com/google/inject/spi/Elements.java/#L222-L229,1.0,"[0, 0]",0.0,data/Elements.java
674,com.google.common.reflect.ClassPath.getClassName String,git@github.com:google/guava.git,be92294be598b9b6ff0bd1cae3335759dafcb534,/android/guava/src/com/google/common/reflect/ClassPath.java,576,580,https://github.com/google/guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava/src/com/google/common/reflect/ClassPath.java/#L576-L580,1.0,"[0, 0]",0.0,data/ClassPath.java
675,com.google.common.hash.HashCode#equals Object,git@github.com:google/guava.git,be92294be598b9b6ff0bd1cae3335759dafcb534,/guava/src/com/google/common/hash/HashCode.java,371,378,https://github.com/google/guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/hash/HashCode.java/#L371-L378,1.0,"[0, 0]",0.0,data/HashCode.java
676,com.google.common.util.concurrent.FakeTimeLimiter#callWithTimeout Callable<T>|long|TimeUnit,git@github.com:google/guava.git,be92294be598b9b6ff0bd1cae3335759dafcb534,/guava/src/com/google/common/util/concurrent/FakeTimeLimiter.java,49,67,https://github.com/google/guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/util/concurrent/FakeTimeLimiter.java/#L49-L67,1.0,"[1, 0, 0, 0, 0]",0.2,data/FakeTimeLimiter.java
677,com.google.common.jimfs.FileSystemView#lockSourceAndCopy File|File,git@github.com:google/jimfs.git,4adbdea4091229b9ef727fa5d6eeef00b2429e01,/jimfs/src/main/java/com/google/common/jimfs/FileSystemView.java,712,722,https://github.com/google/jimfs/blob/4adbdea4091229b9ef727fa5d6eeef00b2429e01/jimfs/src/main/java/com/google/common/jimfs/FileSystemView.java/#L712-L722,0.5,"[0, 0]",0.0,data/FileSystemView.java
678,com.google.common.collect.testing.SortedSetTestSuiteBuilder.using TestSortedSetGenerator<E>,git@github.com:google/guava.git,be92294be598b9b6ff0bd1cae3335759dafcb534,/guava-testlib/src/com/google/common/collect/testing/SortedSetTestSuiteBuilder.java,36,40,https://github.com/google/guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava-testlib/src/com/google/common/collect/testing/SortedSetTestSuiteBuilder.java/#L36-L40,1.0,"[0, 0]",0.0,data/SortedSetTestSuiteBuilder.java
679,"com.google.common.collect.testing.SortedSetTestSuiteBuilder#createSubsetSuite FeatureSpecificTestSuiteBuilder<?, ? extends OneSizeTestContainerGenerator<Collection<E>, E>>|Bound|Bound",git@github.com:google/guava.git,be92294be598b9b6ff0bd1cae3335759dafcb534,/guava-testlib/src/com/google/common/collect/testing/SortedSetTestSuiteBuilder.java,80,99,https://github.com/google/guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava-testlib/src/com/google/common/collect/testing/SortedSetTestSuiteBuilder.java/#L80-L99,1.0,"[0, 0]",0.0,data/SortedSetTestSuiteBuilder (1).java
680,com.google.devtools.moe.client.testing.InMemoryProjectContextFactory#loadConfiguration String,git@github.com:google/MOE.git,4de8f47896dc85fb058d85e8d57122fa479c88f0,/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java,49,52,https://github.com/google/MOE/blob/4de8f47896dc85fb058d85e8d57122fa479c88f0/client/src/main/java/com/google/devtools/moe/client/testing/InMemoryProjectContextFactory.java/#L49-L52,0.0,"[0, 0]",0.0,data/InMemoryProjectContextFactory.java
681,com.google.j2cl.generator.ClosureTypesGenerator.ClosureType#toNonNullable,git@github.com:google/j2cl.git,f233ebf547cce390cf87ce346ed82e0512f4fbe1,/transpiler/java/com/google/j2cl/generator/ClosureTypesGenerator.java,345,347,https://github.com/google/j2cl/blob/f233ebf547cce390cf87ce346ed82e0512f4fbe1/transpiler/java/com/google/j2cl/generator/ClosureTypesGenerator.java/#L345-L347,1.0,"[0, 0]",0.0,data/ClosureTypesGenerator.java
682,com.google.j2cl.ast.SynchronizedStatement.SynchronizedStatement SourcePosition|Expression|Block,git@github.com:google/j2cl.git,f233ebf547cce390cf87ce346ed82e0512f4fbe1,/transpiler/java/com/google/j2cl/ast/SynchronizedStatement.java,31,35,https://github.com/google/j2cl/blob/f233ebf547cce390cf87ce346ed82e0512f4fbe1/transpiler/java/com/google/j2cl/ast/SynchronizedStatement.java/#L31-L35,1.0,"[0, 0]",0.0,data/SynchronizedStatement.java
683,"com.google.common.collect.ImmutableSetMultimap.toImmutableSetMultimap Function<? super T, ? extends K>|Function<? super T, ? extends V>",git@github.com:google/guava.git,be92294be598b9b6ff0bd1cae3335759dafcb534,/guava/src/com/google/common/collect/ImmutableSetMultimap.java,86,96,https://github.com/google/guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/collect/ImmutableSetMultimap.java/#L86-L96,1.0,"[0, 1, 0, 0, 0, 0]",0.16666666666666666,data/ImmutableSetMultimap.java
684,com.google.common.collect.TreeMultiset.AvlNode#recomputeHeight,git@github.com:google/guava.git,be92294be598b9b6ff0bd1cae3335759dafcb534,/guava/src/com/google/common/collect/TreeMultiset.java,883,885,https://github.com/google/guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/collect/TreeMultiset.java/#L883-L885,1.0,"[0, 0]",0.0,data/TreeMultiset.java
685,org.physical_web.physicalweb.Utils.gunzip File|File,git@github.com:google/physical-web.git,12604319e99b6d6dff451fc5a58a13a271f1dc7a,/android/PhysicalWeb/app/src/main/java/org/physical_web/physicalweb/Utils.java,1163,1185,https://github.com/google/physical-web/blob/12604319e99b6d6dff451fc5a58a13a271f1dc7a/android/PhysicalWeb/app/src/main/java/org/physical_web/physicalweb/Utils.java/#L1163-L1185,0.0,"[0, 0]",0.0,data/Utils (1).java
686,com.ringdroid.soundfile.MP4Header#getSTTSAtom,git@github.com:google/ringdroid.git,955039d67252ea7aea5a36933e8ee30110f5ec92,/app/src/main/java/com/ringdroid/soundfile/MP4Header.java,588,600,https://github.com/google/ringdroid/blob/955039d67252ea7aea5a36933e8ee30110f5ec92/app/src/main/java/com/ringdroid/soundfile/MP4Header.java/#L588-L600,1.0,"[0, 0]",0.0,data/MP4Header.java
687,google.registry.model.common.TimeOfYear.fromDateTime DateTime,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/model/common/TimeOfYear.java,61,70,https://github.com/google/nomulus/blob/2481704d00f10f6b5675dd26f9effaad434ddbea/java/google/registry/model/common/TimeOfYear.java/#L61-L70,1.0,"[0, 1, 0, 0, 0, 0]",0.16666666666666666,data/TimeOfYear.java
688,google.registry.request.RequestHandler.RequestHandler Class<C>|Provider<? extends RequestComponentBuilder<C>>|RequestAuthenticator,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/request/RequestHandler.java,105,116,https://github.com/google/nomulus/blob/2481704d00f10f6b5675dd26f9effaad434ddbea/java/google/registry/request/RequestHandler.java/#L105-L116,1.0,"[0, 0]",0.0,data/RequestHandler.java
689,google.registry.tools.server.ToolsServerModule.provideFields HttpServletRequest,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/tools/server/ToolsServerModule.java,44,48,https://github.com/google/nomulus/blob/2481704d00f10f6b5675dd26f9effaad434ddbea/java/google/registry/tools/server/ToolsServerModule.java/#L44-L48,1.0,"[0, 0]",0.0,data/ToolsServerModule.java
690,sage.Seeker#scanLibrary boolean,git@github.com:google/sagetv.git,a35e3a450b4c0134cb097b9e7de76dca08eb6654,/java/sage/Seeker.java,910,927,https://github.com/google/sagetv/blob/a35e3a450b4c0134cb097b9e7de76dca08eb6654/java/sage/Seeker.java/#L910-L927,1.0,"[0, 0]",0.0,data/Seeker.java
691,com.github.ambry.network.Transmission.Transmission String|SocketChannel|SelectionKey|Time|NetworkMetrics,git@github.com:linkedin/ambry.git,1d2e455556058b83f5145740b7f2c5772fa37e1b,/ambry-network/src/main/java/com.github.ambry.network/Transmission.java,39,46,https://github.com/linkedin/ambry/blob/1d2e455556058b83f5145740b7f2c5772fa37e1b/ambry-network/src/main/java/com.github.ambry.network/Transmission.java/#L39-L46,1.0,"[0, 0]",0.0,data/Transmission.java
692,com.github.ambry.network.SocketServer.SocketServer NetworkConfig|SSLConfig|MetricRegistry|ArrayList<Port>,git@github.com:linkedin/ambry.git,1d2e455556058b83f5145740b7f2c5772fa37e1b,/ambry-network/src/main/java/com.github.ambry.network/SocketServer.java,67,82,https://github.com/linkedin/ambry/blob/1d2e455556058b83f5145740b7f2c5772fa37e1b/ambry-network/src/main/java/com.github.ambry.network/SocketServer.java/#L67-L82,1.0,"[1, 0, 0, 0, 1, 2]",0.6666666666666666,data/SocketServer.java
693,com.ibm.cloud.objectstorage.services.s3.AmazonS3EncryptionClient.AmazonS3EncryptionClient AWSCredentials|EncryptionMaterialsProvider,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/AmazonS3EncryptionClient.java,291,296,https://github.com/IBM/ibm-cos-sdk-java/blob/d6b03864c15c622ce439e39f20ab41a77dc1cc83/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/AmazonS3EncryptionClient.java/#L291-L296,1.0,"[0, 0]",0.0,data/AmazonS3EncryptionClient.java
694,com.ibm.cloud.objectstorage.services.s3.internal.S3ErrorResponseHandler#needsConnectionLeftOpen,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/internal/S3ErrorResponseHandler.java,207,209,https://github.com/IBM/ibm-cos-sdk-java/blob/d6b03864c15c622ce439e39f20ab41a77dc1cc83/ibm-cos-java-sdk-s3/src/main/java/com/ibm/cloud/objectstorage/services/s3/internal/S3ErrorResponseHandler.java/#L207-L209,1.0,"[0, 0]",0.0,data/S3ErrorResponseHandler.java
695,sage.FirewireCaptureDevice#activateInput CaptureDeviceInput,git@github.com:google/sagetv.git,a35e3a450b4c0134cb097b9e7de76dca08eb6654,/java/sage/FirewireCaptureDevice.java,211,235,https://github.com/google/sagetv/blob/a35e3a450b4c0134cb097b9e7de76dca08eb6654/java/sage/FirewireCaptureDevice.java/#L211-L235,1.0,"[0, 0]",0.0,data/FirewireCaptureDevice.java
696,sage.MetaImage.getMetaImage Vector<Object>,git@github.com:google/sagetv.git,a35e3a450b4c0134cb097b9e7de76dca08eb6654,/java/sage/MetaImage.java,1083,1111,https://github.com/google/sagetv/blob/a35e3a450b4c0134cb097b9e7de76dca08eb6654/java/sage/MetaImage.java/#L1083-L1111,1.0,"[0, 0]",0.0,data/MetaImage.java
697,com.linkedin.kafka.cruisecontrol.detector.GoalViolationDetector#optimizeForGoal ClusterModel|Goal|GoalViolations|Set<Integer>|Set<Integer>,git@github.com:linkedin/cruise-control.git,d35af1b6d5a87046e6cd173948755a1e50faa531,/cruise-control/src/main/java/com/linkedin/kafka/cruisecontrol/detector/GoalViolationDetector.java,217,251,https://github.com/linkedin/cruise-control/blob/d35af1b6d5a87046e6cd173948755a1e50faa531/cruise-control/src/main/java/com/linkedin/kafka/cruisecontrol/detector/GoalViolationDetector.java/#L217-L251,1.0,"[1, 1, 0, 0]",0.5,data/GoalViolationDetector.java
698,org.apache.xml.dtm.ref.DTMDocumentImpl#getStringValue int,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xml/dtm/ref/DTMDocumentImpl.java,1422,1443,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xml/dtm/ref/DTMDocumentImpl.java/#L1422-L1443,1.0,"[0, 0]",0.0,data/DTMDocumentImpl.java
699,com.linkedin.restli.client.ParSeqRestClient#createTask String|Request<T>|RequestContext|RequestConfig,git@github.com:linkedin/parseq.git,6151cc9064cf8af2ec5ab10ec80aa8c40db6b13c,/subprojects/parseq-restli-client/src/main/java/com/linkedin/restli/client/ParSeqRestClient.java,221,229,https://github.com/linkedin/parseq/blob/6151cc9064cf8af2ec5ab10ec80aa8c40db6b13c/subprojects/parseq-restli-client/src/main/java/com/linkedin/restli/client/ParSeqRestClient.java/#L221-L229,1.0,"[0, 0]",0.0,data/ParSeqRestClient.java
700,com.linkedin.parseq.MultiException.MultiException Collection<? extends Throwable>,git@github.com:linkedin/parseq.git,6151cc9064cf8af2ec5ab10ec80aa8c40db6b13c,/subprojects/parseq/src/main/java/com/linkedin/parseq/MultiException.java,48,50,https://github.com/linkedin/parseq/blob/6151cc9064cf8af2ec5ab10ec80aa8c40db6b13c/subprojects/parseq/src/main/java/com/linkedin/parseq/MultiException.java/#L48-L50,1.0,"[0, 0]",0.0,data/MultiException.java
701,java.util.FormatFlagsConversionMismatchException.FormatFlagsConversionMismatchException String|char,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/FormatFlagsConversionMismatchException.java,56,61,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/FormatFlagsConversionMismatchException.java/#L56-L61,1.0,"[0, 0]",0.0,data/FormatFlagsConversionMismatchException.java
702,org.apache.xpath.axes.NodeSequence#getRoot,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xpath/axes/NodeSequence.java,243,254,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xpath/axes/NodeSequence.java/#L243-L254,1.0,"[0, 0]",0.0,data/NodeSequence.java
703,org.apache.xml.dtm.ref.sax2dtm.SAX2DTM2.TypedDescendantIterator#next,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xml/dtm/ref/sax2dtm/SAX2DTM2.java,1658,1719,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xml/dtm/ref/sax2dtm/SAX2DTM2.java/#L1658-L1719,1.0,"[1, 0, 2, 2, 0, 0]",0.8333333333333334,data/SAX2DTM2.java
704,org.apache.xml.utils.IntStack#peek int,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xml/utils/IntStack.java,138,147,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xml/utils/IntStack.java/#L138-L147,1.0,"[0, 0]",0.0,data/IntStack.java
705,android.icu.util.VTimeZone.writeFinalRule Writer|boolean|AnnualTimeZoneRule|int|int|long,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/util/VTimeZone.java,1661,1695,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/util/VTimeZone.java/#L1661-L1695,1.0,"[0, 0, 1, 0, 1, 1, 1, 2]",0.75,data/VTimeZone.java
706,java.nio.HeapByteBuffer#put byte,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/libcore/ojluni/src/main/java/java/nio/HeapByteBuffer.java,139,146,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/ojluni/src/main/java/java/nio/HeapByteBuffer.java/#L139-L146,1.0,"[0, 0]",0.0,data/HeapByteBuffer.java
707,android.icu.util.PersianCalendar#handleComputeFields int,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/util/PersianCalendar.java,420,443,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/util/PersianCalendar.java/#L420-L443,1.0,"[0, 0]",0.0,data/PersianCalendar.java
708,java.util.Hashtable#elements,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/Hashtable.java,281,283,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/Hashtable.java/#L281-L283,1.0,"[0, 0]",0.0,data/Hashtable.java
709,org.apache.harmony.xml.dom.NodeImpl#namedNodeMapsEqual NamedNodeMap|NamedNodeMap,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/libcore/luni/src/main/java/org/apache/harmony/xml/dom/NodeImpl.java,680,694,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/luni/src/main/java/org/apache/harmony/xml/dom/NodeImpl.java/#L680-L694,1.0,"[0, 0]",0.0,data/NodeImpl.java
710,org.apache.xml.serializer.utils.XMLChar.isValidNmtoken String,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xml/serializer/utils/XMLChar.java,952,962,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xml/serializer/utils/XMLChar.java/#L952-L962,1.0,"[0, 0]",0.0,data/XMLChar.java
711,com.microsoft.applicationinsights.agent.internal.agent.sql.PreparedStatementClassDataProvider#addSqlite,git@github.com:Microsoft/ApplicationInsights-Java.git,230ed8807bf3e8aa62093df0b426b7a9f704231e,/agent/src/main/java/com/microsoft/applicationinsights/agent/internal/agent/sql/PreparedStatementClassDataProvider.java,288,315,https://github.com/Microsoft/ApplicationInsights-Java/blob/230ed8807bf3e8aa62093df0b426b7a9f704231e/agent/src/main/java/com/microsoft/applicationinsights/agent/internal/agent/sql/PreparedStatementClassDataProvider.java/#L288-L315,1.0,"[0, 0]",0.0,data/PreparedStatementClassDataProvider.java
712,android.icu.impl.UtilityExtensions.formatInput StringBuffer|Replaceable|Transliterator.Position,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/impl/UtilityExtensions.java,110,114,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/impl/UtilityExtensions.java/#L110-L114,1.0,"[0, 0]",0.0,data/UtilityExtensions.java
713,org.apache.xalan.transformer.TransformerImpl#setOutputProperty String|String,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xalan/transformer/TransformerImpl.java,829,850,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/xalan/third_party/android/platform/external/apache-xml/src/main/java/org/apache/xalan/transformer/TransformerImpl.java/#L829-L850,1.0,"[0, 0]",0.0,data/TransformerImpl.java
714,com.google.devtools.j2objc.util.CaptureInfo#getImplicitPostfixParams TypeElement,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/translator/src/main/java/com/google/devtools/j2objc/util/CaptureInfo.java,163,168,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/translator/src/main/java/com/google/devtools/j2objc/util/CaptureInfo.java/#L163-L168,1.0,"[0, 0]",0.0,data/CaptureInfo.java
715,android.icu.text.UnicodeSet.UnicodeSet int,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/text/UnicodeSet.java,394,417,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/text/UnicodeSet.java/#L394-L417,1.0,"[0, 0]",0.0,data/UnicodeSet.java
716,com.microsoftopentechnologies.azchat.web.data.beans.UserMessageBean#getMediaType,git@github.com:Microsoft/azure-chat-for-java.git,4456bea8830c5edf8c211db1d7816b849372d6ed,/azchat-web/src/main/java/com/microsoftopentechnologies/azchat/web/data/beans/UserMessageBean.java,91,93,https://github.com/Microsoft/azure-chat-for-java/blob/4456bea8830c5edf8c211db1d7816b849372d6ed/azchat-web/src/main/java/com/microsoftopentechnologies/azchat/web/data/beans/UserMessageBean.java/#L91-L93,0.0,"[0, 0]",0.0,data/UserMessageBean.java
717,com.linkedin.restli.tools.idlgen.RestLiDoclet.MethodIdentity#equals Object,git@github.com:linkedin/rest.li.git,ad74aa98da8a55ad9c339d0769a3e8fb495765af,/restli-tools/src/main/java/com/linkedin/restli/tools/idlgen/RestLiDoclet.java,212,235,https://github.com/linkedin/rest.li/blob/ad74aa98da8a55ad9c339d0769a3e8fb495765af/restli-tools/src/main/java/com/linkedin/restli/tools/idlgen/RestLiDoclet.java/#L212-L235,1.0,"[0, 0]",0.0,data/RestLiDoclet.java
718,com.linkedin.restli.client.base.BatchDeleteRequestBuilderBase#addReqParam String|Object,git@github.com:linkedin/rest.li.git,ad74aa98da8a55ad9c339d0769a3e8fb495765af,/restli-client/src/main/java/com/linkedin/restli/client/base/BatchDeleteRequestBuilderBase.java,92,97,https://github.com/linkedin/rest.li/blob/ad74aa98da8a55ad9c339d0769a3e8fb495765af/restli-client/src/main/java/com/linkedin/restli/client/base/BatchDeleteRequestBuilderBase.java/#L92-L97,1.0,"[0, 0]",0.0,data/BatchDeleteRequestBuilderBase.java
719,"com.linkedin.restli.client.OptionsRequest.OptionsRequest Map<String, String>|List<HttpCookie>|Map<String, Object>|Map<String, Class<?>>|ResourceSpec|String|Map<String, Object>|RestliRequestOptions",git@github.com:linkedin/rest.li.git,ad74aa98da8a55ad9c339d0769a3e8fb495765af,/restli-client/src/main/java/com/linkedin/restli/client/OptionsRequest.java,36,58,https://github.com/linkedin/rest.li/blob/ad74aa98da8a55ad9c339d0769a3e8fb495765af/restli-client/src/main/java/com/linkedin/restli/client/OptionsRequest.java/#L36-L58,1.0,"[0, 0]",0.0,data/OptionsRequest.java
720,com.microsoft.java.debug.plugin.internal.JdtSourceLookUpProvider.resolveClassFile String,git@github.com:Microsoft/java-debug.git,5d5b39e63c986f4f4ebbed6fc039c0c4e81e3480,/com.microsoft.java.debug.plugin/src/main/java/com/microsoft/java/debug/plugin/internal/JdtSourceLookUpProvider.java,246,262,https://github.com/Microsoft/java-debug/blob/5d5b39e63c986f4f4ebbed6fc039c0c4e81e3480/com.microsoft.java.debug.plugin/src/main/java/com/microsoft/java/debug/plugin/internal/JdtSourceLookUpProvider.java/#L246-L262,0.0,"[0, 0]",0.0,data/JdtSourceLookUpProvider.java
721,com.linkedin.restli.client.ForwardingRestClient#sendRestRequest Request<T>|RequestContext|Callback<RestResponse>,git@github.com:linkedin/rest.li.git,ad74aa98da8a55ad9c339d0769a3e8fb495765af,/restli-client/src/main/java/com/linkedin/restli/client/ForwardingRestClient.java,83,91,https://github.com/linkedin/rest.li/blob/ad74aa98da8a55ad9c339d0769a3e8fb495765af/restli-client/src/main/java/com/linkedin/restli/client/ForwardingRestClient.java/#L83-L91,1.0,"[0, 0]",0.0,data/ForwardingRestClient.java
722,"com.microsoft.azure.hdinsight.sdk.common.HttpResponse.HttpResponse int|String|Map<String, List<String>>|String",git@github.com:Microsoft/azure-tools-for-java.git,d121e8ac9cc3ab400e5b49c8b372280ae332f3fb,/Utils/hdinsight-node-common/src/com/microsoft/azure/hdinsight/sdk/common/HttpResponse.java,34,40,https://github.com/Microsoft/azure-tools-for-java/blob/d121e8ac9cc3ab400e5b49c8b372280ae332f3fb/Utils/hdinsight-node-common/src/com/microsoft/azure/hdinsight/sdk/common/HttpResponse.java/#L34-L40,1.0,"[0, 0]",0.0,data/HttpResponse.java
723,com.microsoft.sqlserver.jdbc.TDSReader#readIntBigEndian,git@github.com:Microsoft/mssql-jdbc.git,84484edf7944de56749fd2648d0af2ffa2459b7a,/src/main/java/com/microsoft/sqlserver/jdbc/IOBuffer.java,6620,6628,https://github.com/Microsoft/mssql-jdbc/blob/84484edf7944de56749fd2648d0af2ffa2459b7a/src/main/java/com/microsoft/sqlserver/jdbc/IOBuffer.java/#L6620-L6628,0.0,"[0, 0]",0.0,data/IOBuffer.java
